imdb_id,nota_letterboxd,avaliacoes_letterboxd,diretor,url_letterboxd
tt0144085,3.38,204,Sérgio Silva,https://letterboxd.com/film/anahy-de-las-misiones/
tt0118617,3.91,454219,"Gary Goldman, Don Bluth",https://letterboxd.com/film/anastasia-1997/
tt0048947,3.33,7493,Anatole Litvak,https://letterboxd.com/film/anastasia/
tt26931556,1.85,2497,Jimina Sabadú,https://letterboxd.com/film/anatema/
tt17009710,4.12,1561962,Justine Triet,https://letterboxd.com/film/anatomy-of-a-fall/
tt0052561,4.25,100935,Otto Preminger,https://letterboxd.com/film/anatomy-of-a-murder/
tt9820988,3.41,1079,Leandro Aguiari,https://letterboxd.com/film/anavitoria-araguaina-las-vegas/
tt0069713,3.21,1833,Enzo Barboni,https://letterboxd.com/film/even-angels-eat-beans/
tt14361314,2.48,3677,Claudio Norza,https://letterboxd.com/film/still-out-of-my-league/
tt36956284,2.65,663,Michela Andreozzi,https://letterboxd.com/film/still-sexy/
tt17526762,3.23,2878,Fabien Constant,https://letterboxd.com/film/and-just-like-that-the-documentary/
tt0337824,3.22,1747,Bruce Beresford,https://letterboxd.com/film/and-starring-pancho-villa-as-himself/
tt0106273,3.61,7629,Roger Spottiswoode,https://letterboxd.com/film/and-the-band-played-on/
tt32206574,3.17,22629,Jun Robles Lana,https://letterboxd.com/film/and-the-breadwinner-is/
tt24083008,3.93,1565,Pedro Bronz,https://letterboxd.com/film/andanca-os-encontros-e-as-memorias-de-beth-carvalho/
tt32553651,2.89,8147,Mahesh Babu P,https://letterboxd.com/film/andhra-king-taluka/
tt6776106,3.48,4500,Ísold Uggadóttir,https://letterboxd.com/film/and-breathe-normally/
tt11320192,2.44,3754,"Tord Danielsson, Oskar Mellander",https://letterboxd.com/film/the-evil-next-door/
tt35705915,3.58,3537,Troy Miller,https://letterboxd.com/film/andrew-schulz-life/
tt13919802,2.87,1812,Anubhav Sinha,https://letterboxd.com/film/anek/
tt12724622,3.03,4174,Franck Nataf,https://letterboxd.com/film/anelka-misunderstood/
tt33549447,2.81,34386,Ronan Day-Lewis,https://letterboxd.com/film/anemone-2025/
tt15887102,2.26,1103,Roman Perez Jr.,https://letterboxd.com/film/the-housemaid-2021/
tt28252817,2.81,322,Jules Katanyag,https://letterboxd.com/film/the-oskars-fantasy/
tt4058218,3.05,705,Anne Giafferi,https://letterboxd.com/film/love-at-first-child/
tt0225071,2.67,8435,Luis Mandoki,https://letterboxd.com/film/angel-eyes-2001/
tt6189022,2.75,90131,Ric Roman Waugh,https://letterboxd.com/film/angel-has-fallen/
tt0448992,3.1,259,Jim McKay,https://letterboxd.com/film/angel-rodriguez/
tt28118695,2.58,4636,Hugo Prata,https://letterboxd.com/film/angela-2023-1/
tt13260836,3.26,2557,Damien O'Connor,https://letterboxd.com/film/angelas-christmas-wish/
tt0808151,3.2,229062,Ron Howard,https://letterboxd.com/film/angels-demons/
tt0305224,2.88,180323,Peter Segal,https://letterboxd.com/film/anger-management/
tt15820298,3.69,6727,"Brice VDH, Sébastien Rensonnet",https://letterboxd.com/film/angele-2021/
tt0075682,3.57,2645,Dino Risi,https://letterboxd.com/film/lost-soul/
tt13751694,2.43,63702,Sandeep Reddy Vanga,https://letterboxd.com/film/animal-2023/
tt4155534,2.57,4117,"Tony Bancroft, Scott Christian Sava, Jaime Maestro",https://letterboxd.com/film/animal-crackers-2017/
tt10719946,2.84,2505,Lex Ortega,https://letterboxd.com/film/human-animals-2020/
tt7474914,2.97,477,Jota Linares,https://letterboxd.com/film/unbridled-2018/
tt13853720,2.72,1504,Ben Simms,https://letterboxd.com/film/animals-on-the-loose-a-you-vs-wild-movie/
tt4199110,3.04,576,Jaime Eliezer Karas,https://letterboxd.com/film/anjelah-johnson-not-fancy/
tt16951452,2.82,8613,Ursula Macfarlane,https://letterboxd.com/film/anna-nicole-smith-you-dont-know-me/
tt3322940,2.55,602956,John R. Leonetti,https://letterboxd.com/film/annabelle/
tt8350360,2.61,336467,Gary Dauberman,https://letterboxd.com/film/annabelle-comes-home/
tt5140878,3.06,415257,David F. Sandberg,https://letterboxd.com/film/annabelle-creation/
tt0417433,2.85,7813,Justin Lin,https://letterboxd.com/film/annapolis/
tt15420598,2.92,10958,Valerie Bisscheroux,https://letterboxd.com/film/anne-the-film/
tt6217926,3.38,125858,Leos Carax,https://letterboxd.com/film/annette/
tt14071882,2.92,1177,Fabio Mollo,https://letterboxd.com/film/dog-years-2021/
tt1823664,3.17,159222,Will Gluck,https://letterboxd.com/film/annie-2014/
tt0207972,3.27,24123,Rob Marshall,https://letterboxd.com/film/annie-1999/
tt12583926,3.09,72667,Jan Komasa,https://letterboxd.com/film/anniversary-2025/
tt5397194,2.69,27220,Andrew Niccol,https://letterboxd.com/film/anon/
tt32380407,3.04,4308,Khomkrit Treewimol,https://letterboxd.com/film/my-boo-2024/
tt1521197,3.02,12182,Roland Emmerich,https://letterboxd.com/film/anonymous-2011/
tt28607951,3.77,2613038,Sean Baker,https://letterboxd.com/film/anora/
tt1549572,3.48,56160,Mike Cahill,https://letterboxd.com/film/another-earth/
tt20214908,2.36,172819,Paul Feig,https://letterboxd.com/film/another-simple-favor/
tt0478970,3.22,1876805,Peyton Reed,https://letterboxd.com/film/ant-man/
tt5095030,2.82,1388019,Peyton Reed,https://letterboxd.com/film/ant-man-and-the-wasp/
tt10954600,2.14,1059792,Peyton Reed,https://letterboxd.com/film/ant-man-and-the-wasp-quantumania/
tt32055642,2.82,3453,Santiago Correa,https://letterboxd.com/film/the-doomsday-cult-of-antares-de-la-luz/
tt2436046,2.2,5965,Ask Hasselbalch,https://letterboxd.com/film/antboy/
tt3606698,2.2,2665,Ask Hasselbalch,https://letterboxd.com/film/antboy-revenge-of-the-red-fury/
tt6054710,2.83,815,Robin Hays,https://letterboxd.com/film/anthem-of-a-teenage-prophet/
tt34225422,3.66,6035,Bill Benz,https://letterboxd.com/film/anthony-jeselnik-bones-and-all/
tt10050780,3.6,7169,Marcus Raboy,https://letterboxd.com/film/anthony-jeselnik-fire-in-the-maternity-ward/
tt5087554,3.74,7177,Adam Dubin,https://letterboxd.com/film/anthony-jeselnik-thoughts-and-prayers/
tt0870984,3.36,265870,Lars von Trier,https://letterboxd.com/film/antichrist/
tt7740510,2.67,100678,Scott Cooper,https://letterboxd.com/film/antlers/
tt13885428,3.35,18753,Darwin Kuriakose,https://letterboxd.com/film/anweshippin-kandethum/
tt0146838,3.45,63565,Oliver Stone,https://letterboxd.com/film/any-given-sunday/
tt11464446,3,6696,Billy Porter,https://letterboxd.com/film/anythings-possible-2022/
tt0149691,3.21,21002,Wayne Wang,https://letterboxd.com/film/anywhere-but-here/
tt16088568,2.65,29286,María Torres,https://letterboxd.com/film/anonymously-yours-2021/
tt22056918,3.33,942,Nepomuk V. Fischer,https://letterboxd.com/film/apache-stays-apache/
tt13823990,2.82,3483,Romain Quirot,https://letterboxd.com/film/apaches-gang-of-paris/
tt30248005,2.51,2138,Natalia Warth,https://letterboxd.com/film/apaixonada/
tt0254110,3.06,1049,Alberto Lecchi,https://letterboxd.com/film/apariencias/
tt1540767,1.54,2590,Michael Taverna,https://letterboxd.com/film/apartment-1303-3d/
tt14371860,2.76,58285,Natalie Erika James,https://letterboxd.com/film/apartment-7a/
tt16431404,2.58,399506,Baltasar Kormákur,https://letterboxd.com/film/apex-2026/
tt13265876,1.61,3433,Edward Drake,https://letterboxd.com/film/apex-2021/
tt30012657,3.74,35816,Petra Costa,https://letterboxd.com/film/apocalypse-in-the-tropics/
tt27599851,2.79,47430,Carles Torrens,https://letterboxd.com/film/apocalypse-z-the-beginning-of-the-end/
tt7978758,3.64,57223,Richard Linklater,https://letterboxd.com/film/apollo-10-a-space-age-childhood/
tt0112384,3.82,323844,Ron Howard,https://letterboxd.com/film/apollo-13/
tt31852716,3.57,5814,Pete Middleton,https://letterboxd.com/film/apollo-13-survival/
tt9782756,3.61,1046,Tom Jennings,https://letterboxd.com/film/apollo-missions-to-the-moon/
tt6217306,3.09,140517,Gareth Evans,https://letterboxd.com/film/apostle-2018/
tt0800308,3.25,21950,Ed Harris,https://letterboxd.com/film/appaloosa/
tt17202164,2.65,10898,Anna Zlokovic,https://letterboxd.com/film/appendage-2023/
tt3077108,3.4,14544,Desiree Akhavan,https://letterboxd.com/film/appropriate-behavior/
tt14636190,3.09,7909,"Dave Willis, Matt Maiellaro",https://letterboxd.com/film/aqua-teen-forever-plantasm/
tt1477834,2.79,945483,James Wan,https://letterboxd.com/film/aquaman-2018/
tt9663764,2.21,320277,James Wan,https://letterboxd.com/film/aquaman-and-the-lost-kingdom/
tt5221584,3.97,63593,Kleber Mendonça Filho,https://letterboxd.com/film/aquarius/
tt1527835,3.45,6248,Joanna Hogg,https://letterboxd.com/film/archipelago/
tt14883538,3.88,140824,Ugo Bienvenu,https://letterboxd.com/film/arco/
tt4426464,1.94,2865,"Dimos Vrysellas, Aaron Woodley",https://letterboxd.com/film/arctic-dogs/
tt9183978,2.37,3517,Darren Mann,https://letterboxd.com/film/arctic-void/
tt0077174,2.95,2494,Walter Grauman,https://letterboxd.com/film/are-you-in-the-house-alone/
tt9185206,3.73,326911,Kelly Fremon Craig,https://letterboxd.com/film/are-you-there-god-its-me-margaret/
tt14132588,2.11,1045,Brandon Slagle,https://letterboxd.com/film/arena-wars/
tt19056070,2.15,3566,Andres Beltran,https://letterboxd.com/film/quicksand-2023/
tt15301048,4,171916,Santiago Mitre,https://letterboxd.com/film/argentina-1985/
tt1024648,3.75,538345,Ben Affleck,https://letterboxd.com/film/argo/
tt34753871,3.39,918,Eric Abrams,https://letterboxd.com/film/ari-shaffir-americas-sweetheart/
tt13615386,3.95,48591,Paul Dugdale,https://letterboxd.com/film/ariana-grande-excuse-me-i-love-you/
tt14807346,2.67,720,Adrianto Sinaga,https://letterboxd.com/film/arini-by-loveinc/
tt0137363,3.53,43533,Mark Pellington,https://letterboxd.com/film/arlington-road/
tt13454122,3.25,4057,Ryan Crego,https://letterboxd.com/film/arlo-the-alligator-boy/
tt0120591,3.2,309509,Michael Bay,https://letterboxd.com/film/armageddon/
tt0106308,3.71,367429,Sam Raimi,https://letterboxd.com/film/army-of-darkness/
tt4382824,2.74,9396,Larry Charles,https://letterboxd.com/film/army-of-one-2016/
tt0993840,2.52,312933,Zack Snyder,https://letterboxd.com/film/army-of-the-dead-2021/
tt13024674,2.92,108526,Matthias Schweighöfer,https://letterboxd.com/film/army-of-thieves/
tt0837106,3.13,5388,Peter Flinth,https://letterboxd.com/film/arn-the-knight-templar/
tt5640450,2.99,15180,Tony Elliott,https://letterboxd.com/film/arq/
tt2543164,4.14,2734325,Denis Villeneuve,https://letterboxd.com/film/arrival-2016/
tt1130981,3.79,21046,Roberto Sneider,https://letterboxd.com/film/tear-this-heart-out/
tt5580536,1.94,2787,Steven C. Miller,https://letterboxd.com/film/arsenal-2017/
tt10150694,3.23,280,Brian Volk-Weiss,https://letterboxd.com/film/arsenio-hall-smart-and-classy/
tt7052270,2.52,452,Giles Alderson,https://letterboxd.com/film/arthur-merlin-knights-of-camelot/
tt10720352,3.26,57215,Simon Cellan Jones,https://letterboxd.com/film/arthur-the-king-2024/
tt30970235,3.24,8014,Aditya Suhas Jambhale,https://letterboxd.com/film/article-370/
tt26342673,3.32,7357,Martín Shanly,https://letterboxd.com/film/about-thirty/
tt8894180,3.49,10007,Edwin,https://letterboxd.com/film/aruna-her-palate/
tt6400280,3.85,8539,"João Dumans, Affonso Uchôa",https://letterboxd.com/film/araby-2017/
tt30431349,2.28,1009,Cláudio Boeckel,https://letterboxd.com/film/as-aventuras-de-poliana-o-filme/
tt2139601,3.92,3620,Eduardo Coutinho,https://letterboxd.com/film/songs/
tt0119822,3.64,241290,James L. Brooks,https://letterboxd.com/film/as-good-as-it-gets/
tt28589391,3.25,1806,John Rogers,https://letterboxd.com/film/as-if-its-true/
tt0130108,3.49,3242,Emiliano Ribeiro,https://letterboxd.com/film/as-meninas/
tt1882041,3.19,1151,"Halder Gomes, Glauber Filho",https://letterboxd.com/film/as-maes-de-chico-xavier/
tt30291991,3.49,361,J.M. Harper,https://letterboxd.com/film/as-we-speak-rap-music-on-trial/
tt0450972,2.87,3698,Kenneth Branagh,https://letterboxd.com/film/as-you-like-it-2006/
tt17489650,2.35,49341,Flying Lotus,https://letterboxd.com/film/ash-2025/
tt11900398,2.67,1355,Atta Halilintar,https://letterboxd.com/film/ashiap-man/
tt40915016,3.2,4068,Ambiecka Pandit,https://letterboxd.com/film/babita-singh-reporting/
tt14486678,2.53,13437,Emre Kabakuşak,https://letterboxd.com/film/love-tactics/
tt5628418,2.93,3976,Mikkel Brænne Sandemose,https://letterboxd.com/film/the-ash-lad-in-the-hall-of-the-mountain-king/
tt0209919,3.88,1513,Frederick Wiseman,https://letterboxd.com/film/aspen/
tt1509788,2.5,1741,Chris Nelson,https://letterboxd.com/film/ass-backwards/
tt2094766,2.03,184601,Justin Kurzel,https://letterboxd.com/film/assassins-creed/
tt1436568,2.69,3360,Ernie Barbarash,https://letterboxd.com/film/assassination-games/
tt1018818,2.94,3915,Brett Simon,https://letterboxd.com/film/assassination-of-a-high-school-president/
tt2158314,2.95,278,Thierry Binisti,https://letterboxd.com/film/murdered/
tt11210390,2.25,72974,Guillaume Canet,https://letterboxd.com/film/asterix-obelix-the-middle-kingdom/
tt0062687,3.64,31708,"René Goscinny, Albert Uderzo",https://letterboxd.com/film/asterix-and-cleopatra/
tt0061369,3.28,18505,Ray Goossens,https://letterboxd.com/film/asterix-the-gaul/
tt8011344,2.6,345,Rajdeep,https://letterboxd.com/film/asuraguru/
tt9477520,3.99,19541,Vetrimaaran,https://letterboxd.com/film/asuran/
tt27080643,2.7,2776,Tarun Teja Mallareddy,https://letterboxd.com/film/asvins/
tt0804443,2.01,2112,David R. Ellis,https://letterboxd.com/film/asylum-2008/
tt3091552,3.95,2588,Frederick Wiseman,https://letterboxd.com/film/at-berkeley/
tt5994166,2.73,1580,Jason Stone,https://letterboxd.com/film/at-first-light/
tt1483324,3.13,4618,Adam Rodgers,https://letterboxd.com/film/at-middleton/
tt14874302,2.48,4237,Jonah Feingold,https://letterboxd.com/film/at-midnight-2023/
tt8299654,3.95,4155,Erin Lee Carr,https://letterboxd.com/film/at-the-heart-of-gold-inside-the-usa-gymnastics-scandal/
tt15445056,3.53,103930,Romain Gavras,https://letterboxd.com/film/athena-2022-1/
tt11905462,3.84,27159,"Bonni Cohen, Jon Shenk",https://letterboxd.com/film/athlete-a/
tt10199586,3.68,47580,Mati Diop,https://letterboxd.com/film/atlantics-2019/
tt6467274,3.02,933,Simcha Jacobovici,https://letterboxd.com/film/atlantis-rising/
tt0344864,2.48,42917,"Victor Cook, Tad Stones, Toby Shelton",https://letterboxd.com/film/atlantis-milos-return/
tt0230011,3.78,430552,"Gary Trousdale, Kirk Wise",https://letterboxd.com/film/atlantis-the-lost-empire/
tt14856980,2.07,60859,Brad Peyton,https://letterboxd.com/film/atlas-2024/
tt6829446,3.51,421,Rebecca Cammisa,https://letterboxd.com/film/atomic-homefront/
tt4690052,2.79,849,Walter Lima Jr.,https://letterboxd.com/film/through-the-shadow/
tt33319618,3.51,1954,Ryan Harper Gray,https://letterboxd.com/film/atsuko-okatsuka-father/
tt21335620,3.74,3403,Tig Notaro,https://letterboxd.com/film/atsuko-okatsuka-the-intruder/
tt1478964,3.57,152384,Joe Cornish,https://letterboxd.com/film/attack-the-block/
tt1691323,3.46,16589,Athina Rachel Tsangari,https://letterboxd.com/film/attenberg/
tt5336784,3.57,323,Charlotte Scott,https://letterboxd.com/film/attenborough-and-the-giant-dinosaur/
tt2332518,2.93,22383,Roberto Santucci,https://letterboxd.com/film/till-luck-do-us-part/
tt3148528,2.84,14664,Roberto Santucci,https://letterboxd.com/film/till-luck-do-us-part-2/
tt4491640,2.78,12143,"Roberto Santucci, Marcelo Antunez",https://letterboxd.com/film/till-luck-do-us-part-3/
tt0060138,4.06,69407,Robert Bresson,https://letterboxd.com/film/au-hasard-balthazar/
tt5278460,3.51,8493,"Bonni Cohen, Jon Shenk",https://letterboxd.com/film/audrie-daisy/
tt15169898,3.51,1153,Bambang Kuntara Murti,https://letterboxd.com/film/aum/
tt8821182,2.64,1959,Yam Laranas,https://letterboxd.com/film/aurora-2018/
tt0295178,3.09,257593,Jay Roach,https://letterboxd.com/film/austin-powers-in-goldmember/
tt0145660,3.34,299159,Jay Roach,https://letterboxd.com/film/austin-powers-the-spy-who-shagged-me/
tt35945025,2.59,920,Bruno Murtinho,https://letterboxd.com/film/authentic-games-in-the-disconnected-empire/
tt0443435,2.44,5023,Adam Gierasch,https://letterboxd.com/film/autopsy/
tt36971130,3.51,8240,José Manuel Cravioto,https://letterboxd.com/film/rock-weed-and-wheels/
tt21265622,2.91,471,Antonio Dikele Distefano,https://letterboxd.com/film/autumn-beat/
tt0174480,2.47,36234,Joan Chen,https://letterboxd.com/film/autumn-in-new-york/
tt8784956,2.25,63914,Tate Taylor,https://letterboxd.com/film/ava-2020/
tt1614950,2.67,21254,Stuart Gillard,https://letterboxd.com/film/avalon-high/
tt7998242,3.53,4263,Sachin Ravi Payyanur,https://letterboxd.com/film/avane-srimannarayana/
tt28537922,2.57,276,Mara Mourão,https://letterboxd.com/film/overwhelming-women-20/
tt0499549,3.77,3294962,James Cameron,https://letterboxd.com/film/avatar/
tt18259538,3.73,272310,Lauren Montgomery,https://letterboxd.com/film/avatar-aang-the-last-airbender/
tt38890580,3.45,475,Dave Hoffman,https://letterboxd.com/film/avatar-a-new-era-special-edition-of-20-20/
tt1757678,3.55,1678553,James Cameron,https://letterboxd.com/film/avatar-fire-and-ash/
tt1630029,3.65,2795434,James Cameron,https://letterboxd.com/film/avatar-the-way-of-water/
tt8836988,3.32,24870,Jesse V. Johnson,https://letterboxd.com/film/avengement/
tt2395427,3.33,2311089,Joss Whedon,https://letterboxd.com/film/avengers-age-of-ultron/
tt4154796,4.02,3966725,"Anthony Russo, Joe Russo",https://letterboxd.com/film/avengers-endgame/
tt4154756,4.09,4020093,"Anthony Russo, Joe Russo",https://letterboxd.com/film/avengers-infinity-war/
tt4876096,3.23,795,Michael Angarano,https://letterboxd.com/film/avenues/
tt22016156,2.34,17565,Richard Holm,https://letterboxd.com/film/the-abyss-2023/
tt32138523,3.92,25935,Henrik Burman,https://letterboxd.com/film/avicii-im-tim/
tt0370263,2.66,251083,Paul W. S. Anderson,https://letterboxd.com/film/avp-alien-vs-predator/
tt9551424,2.83,256,Pablo Macho Maysonet IV,https://letterboxd.com/film/await-the-dawn/
tt0211933,3.24,123956,Joby Harold,https://letterboxd.com/film/awake/
tt10418662,2.19,54842,Mark Raso,https://letterboxd.com/film/awake-2021/
tt7584702,2.31,1617,Aleksandr Chernyaev,https://letterboxd.com/film/awake-2019/
tt4966046,2.09,959,J.S. Wilson,https://letterboxd.com/film/awaken-the-shadowman/
tt18556326,2.54,2767,Daniel Benmayor,https://letterboxd.com/film/awareness-2023-1/
tt14581084,3.47,1351,Jöns Jönsson,https://letterboxd.com/film/axiom-2022/
tt2836450,3.59,4376,"Will Lovelace, Dylan Southern",https://letterboxd.com/film/aziz-ansari-buried-alive/
tt4530184,3.46,4416,Aziz Ansari,https://letterboxd.com/film/aziz-ansari-live-at-madison-square-garden/
tt10575038,3.61,12079,Spike Jonze,https://letterboxd.com/film/aziz-ansari-right-now/
tt11213372,2.82,10960,"Durul Taylan, Yağmur Taylan",https://letterboxd.com/film/stuck-apart/
tt33797166,3.31,12829,Paco León,https://letterboxd.com/film/aida-the-movie/
tt21308698,2.52,5914,Recai Karagöz,https://letterboxd.com/film/love-tactics-2/
tt14369296,2.52,5421,Hilal Saral,https://letterboxd.com/film/doom-of-love/
tt2784204,3.52,385,Chika Anadu,https://letterboxd.com/film/b-for-boy/
tt22333954,2.14,4091,Paula Elle,https://letterboxd.com/film/bb-merry/
tt14369276,2.94,3515,Andaç Haznedaroğlu,https://letterboxd.com/film/my-fathers-violin/
tt0112431,3.46,203047,Chris Noonan,https://letterboxd.com/film/babe/
tt0120595,3.17,67304,George Miller,https://letterboxd.com/film/babe-pig-in-the-city/
tt6850578,3.73,3265,Bárbara Paz,https://letterboxd.com/film/babenco-tell-me-when-i-die/
tt0054649,2.94,5682,"Jack Donohue, Austen Jewell",https://letterboxd.com/film/babes-in-toyland/
tt0273100,4,5656,Eduardo Coutinho,https://letterboxd.com/film/babilonia-2000/
tt38504137,3.45,20210,"Sinan Sevinç, Juan Moreno",https://letterboxd.com/film/babo-the-haftbefehl-story/
tt0092605,3.21,28704,Charles Shyer,https://letterboxd.com/film/baby-boom/
tt37544992,3.2,1778,Nachiket Samant,https://letterboxd.com/film/baby-do-die-do/
tt3890160,3.71,3249700,Edgar Wright,https://letterboxd.com/film/baby-driver/
tt11916166,3.03,1808,Hannah Olson,https://letterboxd.com/film/baby-god/
tt0871426,2.82,73504,Michael McCullers,https://letterboxd.com/film/baby-mama/
tt15084854,3.23,1335,Alan Foreman,https://letterboxd.com/film/baby-sharks-big-movie/
tt0109190,2.95,83829,Patrick Read Johnson,https://letterboxd.com/film/babys-day-out/
tt0364970,2.33,23601,Mathieu Kassovitz,https://letterboxd.com/film/babylon-ad/
tt4400058,2.94,52130,"Nicolas Benamou, Philippe Lacheau",https://letterboxd.com/film/babysitting-2/
tt0086927,2.94,18953,Neal Israel,https://letterboxd.com/film/bachelor-party/
tt21191806,2.46,167641,Seth Gordon,https://letterboxd.com/film/back-in-action-2025/
tt0090685,3.17,28941,Alan Metter,https://letterboxd.com/film/back-to-school/
tt0088763,4.22,2960635,Robert Zemeckis,https://letterboxd.com/film/back-to-the-future/
tt0096874,3.92,1205405,Robert Zemeckis,https://letterboxd.com/film/back-to-the-future-part-ii/
tt0099088,3.61,887536,Robert Zemeckis,https://letterboxd.com/film/back-to-the-future-part-iii/
tt13575806,2.87,23671,"Clare Knight, Harry Cripps",https://letterboxd.com/film/back-to-the-outback/
tt2944198,2.76,25759,Adam MacDonald,https://letterboxd.com/film/backcountry/
tt1326238,3.08,322,Fernando Fragata,https://letterboxd.com/film/backlight/
tt11912692,3.2,922,Guntur Soeharjanto,https://letterboxd.com/film/backstage-2021/
tt2762506,3.92,189701,"Kleber Mendonça Filho, Juliano Dornelles",https://letterboxd.com/film/bacurau/
tt1928330,2.58,4719,Craig Moss,https://letterboxd.com/film/bad-ass/
tt27675583,2.34,5840,Gonzalo Fernandez Carmona,https://letterboxd.com/film/almost-cops/
tt0112442,3.31,353401,Michael Bay,https://letterboxd.com/film/bad-boys-1995/
tt0172156,3.31,249759,Michael Bay,https://letterboxd.com/film/bad-boys-ii/
tt4919268,3.18,288177,"Adil El Arbi, Bilall Fallah",https://letterboxd.com/film/bad-boys-ride-or-die/
tt0280486,2.59,14595,Joel Schumacher,https://letterboxd.com/film/bad-company-2002/
tt8206668,3.64,86466,Cory Finley,https://letterboxd.com/film/bad-education-2019/
tt4798836,2.98,15351,Justin Simien,https://letterboxd.com/film/bad-hair-2020/
tt3856042,2.25,26542,Érik Canuel,https://letterboxd.com/film/bad-hair-day/
tt29344984,3.17,1516,Masato Harada,https://letterboxd.com/film/bad-lands-2023/
tt4651520,2.89,182888,"Scott Moore, Jon Lucas",https://letterboxd.com/film/bad-moms/
tt1798603,2.42,25604,Mark Waters,https://letterboxd.com/film/bad-santa-2/
tt1284575,2.51,221268,Jake Kasdan,https://letterboxd.com/film/bad-teacher/
tt8488518,2.53,783,William Teitler,https://letterboxd.com/film/bad-therapy/
tt6628394,3.47,288702,Drew Goddard,https://letterboxd.com/film/bad-times-at-the-el-royale/
tt9684220,3.26,107339,Kitao Sakurai,https://letterboxd.com/film/bad-trip-2021/
tt37536961,3.51,1185,Raihan Halim,https://letterboxd.com/film/badak/
tt10253466,2.79,758,Justin Lee,https://letterboxd.com/film/badland-2019/
tt6277440,2.85,14267,Shashank Khaitan,https://letterboxd.com/film/badrinath-ki-dulhania/
tt0802944,3.62,393,"Jon Alpert, Matthew O'Neill",https://letterboxd.com/film/baghdad-er/
tt21201300,2,43621,Colm McCarthy,https://letterboxd.com/film/bagman-2024/
tt15000314,3.3,11182,Amp Wong,https://letterboxd.com/film/green-snake-2021/
tt34682248,2.94,6100,Andrucha Waddington,https://letterboxd.com/film/vini-jr/
tt17677492,2.36,2015,Toichiro Ruto,https://letterboxd.com/film/the-violence-action/
tt5572566,2.85,7194,Didier Bivel,https://letterboxd.com/film/hidden-kisses/
tt9845564,3,18781,Lluís Quílez,https://letterboxd.com/film/below-zero-2021/
tt6347150,2.78,2575,Samu Fuentes,https://letterboxd.com/film/the-skin-of-the-wolf/
tt13815702,3.35,281,Jass Grewal,https://letterboxd.com/film/bajre-da-sitta/
tt32063098,2.74,78912,Edward Berger,https://letterboxd.com/film/ballad-of-a-small-player/
tt10456740,3.07,17846,Guillaume Pierret,https://letterboxd.com/film/lost-bullet/
tt14465706,3.19,9934,Guillaume Pierret,https://letterboxd.com/film/lost-bullet-2/
tt29768333,3.18,6918,Guillaume Pierret,https://letterboxd.com/film/last-bullet/
tt2261287,3.3,122375,"Eric Summer, Éric Warin",https://letterboxd.com/film/ballerina-2016/
tt7181546,3.28,543740,Len Wiseman,https://letterboxd.com/film/ballerina-2025/
tt0787470,2.45,2767,Danny Leiner,https://letterboxd.com/film/balls-out-gary-the-tennis-coach/
tt26735622,1.97,46601,Peter Farrelly,https://letterboxd.com/film/balls-up-2026/
tt33059549,3.26,17271,Kip Oebanda,https://letterboxd.com/film/ballot/
tt7653006,3.37,352,Sonja Sohn,https://letterboxd.com/film/baltimore-rising/
tt0814666,3.78,3684,Abderrahmane Sissako,https://letterboxd.com/film/bamako/
tt0034492,3.57,478386,David Hand,https://letterboxd.com/film/bambi/
tt0447854,3.01,33512,Brian Pimental,https://letterboxd.com/film/bambi-ii/
tt32373637,2.73,1562,Michel Fessler,https://letterboxd.com/film/bambi-a-tale-of-life-in-the-woods/
tt26547790,3.13,15035,Sophon Sakdaphisit,https://letterboxd.com/film/home-for-rent/
tt0082045,3.28,7413,Steno,https://letterboxd.com/film/banana-joe/
tt1610452,3.47,19647,Maneesh Sharma,https://letterboxd.com/film/band-baaja-baaraat/
tt33510831,3.93,1405,Chase Millsap,https://letterboxd.com/film/band-of-brothers-legacy/
tt32276312,3.06,6399,João Wainer,https://letterboxd.com/film/outlaw-2024/
tt0416496,2.88,20185,"Espen Sandberg, Joachim Rønning",https://letterboxd.com/film/bandidas/
tt9853500,3.05,9669,Allan Ungar,https://letterboxd.com/film/bandit-2022/
tt0219965,3.16,27532,Barry Levinson,https://letterboxd.com/film/bandits-2001/
tt41702551,3.74,3610,"Stephanie Schwam, Jyllian Gunther",https://letterboxd.com/film/bang-my-box-the-robin-byrd-story/
tt35434840,2.15,12207,So-Me,https://letterboxd.com/film/banger-2025/
